postalcode,work_location,employee_count,latitude,longitude
C1N 2G4,Summerside Rotary Reg. Library,1,46.4019,-63.779
C1N 2G9,Summerside,1,46.4019,-63.7848
C1N 2H1,SirLouisHenryDaviesLawCourt,1,46.4026,-63.7861
C1N 2H4,Sherwood Business Centre,1,46.4035,-63.7916
C1N 2H7,Summerside Government Garage,1,46.4041,-63.7942
C1N 2H8,Provincial Admin Building,1,46.4027,-63.779
C1N 2H8,Summerside Youth Centre,1,46.4027,-63.779
C1N 2J2,Holman Building (Ch'town),1,46.4029,-63.7844
C1N 2J4,Summerside Government Garage,1,46.4033,-63.7864
C1N 2J9,Stratgartney Park,1,46.4032,-63.7819
C1N 2J9,Summerside Government Garage,1,46.4032,-63.7819
C1N 2K1,Access PEI - Summerside,1,46.403,-63.7819
C1N 2K1,Summerside Government Garage,1,46.403,-63.7819
C1N 2K3,Comm & Corr Services,1,46.4036,-63.7841
C1N 2K4,Provincial Admin Building,1,46.4039,-63.7862
C1N 2K7,Access PEI - Summerside,1,46.4037,-63.7817
C1N 2L4,Cabot Beach Park,1,46.4054,-63.7937
C1N 2L8,Liquor Control Commission,1,46.4044,-63.7814
C1N 2M4,Access PEI - Summerside,1,46.4063,-63.7906
C1N 2M4,Atlantic Technology Centre,1,46.4063,-63.7906
C1N 2M4,Ch'Town Government Garage,1,46.4063,-63.7906
C1N 2M4,Education Technology Centre,1,46.4063,-63.7906
C1N 2M5,Child & Family  Services,1,46.4052,-63.782
C1N 2M5,Holman Centre (Summerside),1,46.4052,-63.782
C1N 2M6,Provincial Admin Building,1,46.4051,-63.7821
C1N 2M7,Granville Street Liquor Store,1,46.4055,-63.7842
C1N 2M9,Liquor Control Commission,1,46.4074,-63.7855
C1N 2N1,Summerside Government Garage,1,46.4074,-63.7853
C1N 2N2,Granville Street Liquor Store,1,46.4061,-63.7797
C1N 2N2,Summerside Cannabis Store,1,46.4061,-63.7797
C1N 2N3,Summerside Government Garage,1,46.4059,-63.7797
C1N 2N7,Holland College Royalty Centre,1,46.4082,-63.784
C1N 2N7,Holman Building (Ch'town),1,46.4082,-63.784
C1N 2N8,Summerside Government Garage,1,46.4081,-63.7841
C1N 2P1,Holman Centre (Summerside),1,46.4082,-63.7875
C1N 2P3,Cabot Beach Park,1,46.4093,-63.7852
C1N 2P5,Provincial Admin Building,1,46.4023,-63.7769
C1N 2P8,Ch'Town Government Garage,1,46.3925,-63.7749
C1N 2R7,Summerside Waterfront Mall,1,46.4039,-63.78
C1N 2S2,Summerside Youth Centre,1,46.3931,-63.7825
C1N 2S6,Access PEI - Summerside,1,46.391,-63.7842
C1N 2T1,Provincial Admin Building,1,46.393,-63.784
C1N 2T1,Sherwood Business Centre,1,46.393,-63.784
C1N 2W5,336 Lefurgey Ave.,1,46.396,-63.7858
C1N 2W5,Prince County Jail &Courthouse,1,46.396,-63.7858
C1N 2Z8,Charlottetown Cannabis Store,1,46.395,-63.7882
C1N 3A5,Summerside Youth Centre,1,46.3971,-63.7874
C1N 3B1,Holman Centre (Summerside),1,46.4012,-63.7859
C1N 3H7,Summerside Rotary Reg. Library,1,46.3933,-63.7917
C1N 3J6,Granville Street Liquor Store,1,46.3963,-63.7909
C1N 3J6,Summerside Government Garage,1,46.3963,-63.7909
C1N 3J7,Customs House,1,46.3975,-63.7901
C1N 3K1,Summerside Rotary Reg. Library,1,46.3994,-63.7897
C1N 3K4,HRDC Building,1,46.4093,-63.786
C1N 3L2,Summerside Rotary Reg. Library,1,46.3941,-63.7928
C1N 3L3,Sherwood Business Centre,1,46.3947,-63.7928
C1N 3L7,Borden Visitor Information Cen,1,46.3968,-63.7918
C1N 3M4,Summerside Cannabis Store,1,46.4005,-63.7908
C1N 3M5,CARREFOUR DE L'ISLE-SAINT-JEAN,1,46.3991,-63.791
C1N 3M5,Prince County Jail &Courthouse,1,46.3991,-63.791
C1N 3P6,Summerside Government Garage,1,46.3944,-63.7953
C1N 3P7,West Prince Regional Serv. Ctr,1,46.3949,-63.7952
C1N 3R3,Granville Street Liquor Store,1,46.3987,-63.7938
C1N 3S4,Provincial Admin Building,1,46.3989,-63.7955
C1N 3W1,Eptek/Wyatt Centre,1,46.396,-63.7992
C1N 3W4,Summerside Government Garage,1,46.3974,-63.7986
C1N 3Y3,Provincial Admin Building,1,46.4141,-63.8035
C1N 3Y6,Linkletter Park,1,46.4204,-63.811
C1N 3Y7,Granville Street Liquor Store,1,46.4177,-63.8107
C1N 3Y8,Provincial Admin Building,1,46.4177,-63.811
C1N 3Y8,Tyne Valley Child/Youth Dev Hl,1,46.4177,-63.811
C1N 3Z1,Provincial Admin Building,1,46.4134,-63.811
C1N 3Z2,Prince County Jail &Courthouse,1,46.4118,-63.8107
C1N 3Z3,Summerside Waterfront Mall,1,46.4086,-63.8108
C1N 3Z6,Child & Family  Services,1,46.4026,-63.8104
C1N 3Z9,Granville Street Liquor Store,1,46.405,-63.8126
C1N 4A1,May Point Plaza,1,46.4048,-63.8126
C1N 4A1,Summerside Government Garage,1,46.4048,-63.8126
C1N 4A5,Forestry Depot Wellington,1,46.4089,-63.8117
C1N 4A5,Summerside Government Garage,1,46.4089,-63.8117
C1N 4A6,Access PEI - Summerside,1,46.408,-63.8119
C1N 4A6,Granville Street Liquor Store,1,46.408,-63.8119
C1N 4A6,Provincial Admin Building,1,46.408,-63.8119
C1N 4A6,Undefined Location,1,46.408,-63.8119
C1N 4A7,Granville Street Liquor Store,1,46.4064,-63.8117
C1N 4A8,Summerside Government Garage,1,46.4085,-63.8122
C1N 4A9,Provincial Admin Building,1,46.4083,-63.8122
C1N 4A9,Undefined Location,1,46.4083,-63.8122
C1N 4B2,Access PEI - Summerside,1,46.4068,-63.8166
C1N 4B2,Summerside Youth Centre,1,46.4068,-63.8166
C1N 4B6,Holman Centre (Summerside),1,46.4092,-63.8113
C1N 4B8,Access PEI - Summerside,1,46.4094,-63.8133
C1N 4B8,Summerside Government Garage,1,46.4094,-63.8133
C1N 4C6,Access PEI - Summerside,1,46.416,-63.8074
C1N 4E2,Provincial Admin Building,1,46.414,-63.8073
C1N 4E3,Summerside Waterfront Mall,1,46.4227,-63.806
C1N 4G6,Summerside Youth Centre,1,46.3941,-63.7685
C1N 4G7,Provincial Admin Building,1,46.3964,-63.7657
C1N 4G9,Provincial Correctional Centre,1,46.3972,-63.7662
C1N 4H1,Potato Service Building,1,46.3983,-63.7663
C1N 4J1,Summerside Government Garage,1,46.3987,-63.7571
C1N 4J8,185 Beach Grove Road,1,46.3935,-63.793
C1N 4J8,Access PEI - Summerside,3,46.3935,-63.793
C1N 4J8,Beaconsfield Historic House,1,46.3935,-63.793
C1N 4J8,Child & Family  Services,1,46.3935,-63.793
C1N 4J8,Forestry Depot Wellington,2,46.3935,-63.793
C1N 4J8,Granville Street Liquor Store,1,46.3935,-63.793
C1N 4J8,Highway Safety Charlottetown,1,46.3935,-63.793
C1N 4J8,Holland College Royalty Centre,1,46.3935,-63.793
C1N 4J8,Holman Centre (Summerside),1,46.3935,-63.793
C1N 4J8,HRDC Building,1,46.3935,-63.793
C1N 4J8,Linkletter Park,1,46.3935,-63.793
C1N 4J8,Provincial Admin Building,4,46.3935,-63.793
C1N 4J8,Provincial Correctional Centre,2,46.3935,-63.793
C1N 4J8,Sherwood Business Centre,1,46.3935,-63.793
C1N 4J8,SirLouisHenryDaviesLawCourt,1,46.3935,-63.793
C1N 4J8,Summerside Cannabis Store,1,46.3935,-63.793
C1N 4J8,Summerside Government Garage,4,46.3935,-63.793
C1N 4J8,Summerside Youth Centre,2,46.3935,-63.793
C1N 4J8,Tyne Valley Child/Youth Dev Hl,1,46.3935,-63.793
C1N 4J9,Access PEI - Summerside,4,46.3935,-63.793
C1N 4J9,Cabot Beach Park,1,46.3935,-63.793
C1N 4J9,Charlottetown,1,46.3935,-63.793
C1N 4J9,Child & Family  Services,1,46.3935,-63.793
C1N 4J9,Comm & Corr Services,1,46.3935,-63.793
C1N 4J9,Elmer Blanchard Building,1,46.3935,-63.793
C1N 4J9,Evangline Reg. Service Centre,1,46.3935,-63.793
C1N 4J9,Founders' Hall,1,46.3935,-63.793
C1N 4J9,Highway Safety Charlottetown,1,46.3935,-63.793
C1N 4J9,Kensington Liquor Store,1,46.3935,-63.793
C1N 4J9,Murchison House,1,46.3935,-63.793
C1N 4J9,Prince County Jail &Courthouse,1,46.3935,-63.793
C1N 4J9,Provincial Admin Building,2,46.3935,-63.793
C1N 4J9,Summerside Government Garage,4,46.3935,-63.793
C1N 4J9,Tignish Body Shop,1,46.3935,-63.793
C1N 4J9,Tyne Valley Child/Youth Dev Hl,1,46.3935,-63.793
C1N 4K2,Summerside Government Garage,1,46.3939,-63.7919
C1N 4K4,Sherwood Business Centre,1,46.3935,-63.793
C1N 4L1,Summerside Government Garage,1,46.423,-63.8189
C1N 4L2,Highway Safety Charlottetown,1,46.4232,-63.8188
C1N 4L3,Summerside Government Garage,1,46.4224,-63.8215
C1N 4L4,Prince County Jail &Courthouse,1,46.4223,-63.8201
C1N 4M6,Borden Visitor Information Cen,1,46.4147,-63.8074
C1N 4M6,Summerside Government Garage,1,46.4147,-63.8074
C1N 4N5,Prince County Jail &Courthouse,1,46.398,-63.7504
C1N 4P6,Elmer Blanchard Building,1,46.3935,-63.793
C1N 4P6,Provincial Admin Building,1,46.3935,-63.793
C1N 4P8,Cabot Beach Park,1,46.403,-63.7744
C1N 4P9,Potato Service Building,1,46.403,-63.7742
C1N 4R8,Access PEI - Summerside,1,46.3995,-63.756
C1N 4S1,Summerside Cannabis Store,1,46.3996,-63.7546
C1N 4T5,Holman Centre (Summerside),1,46.4123,-63.7776
C1N 4V4,Summerside Youth Centre,1,46.4232,-63.7988
C1N 4V5,Summerside Youth Centre,1,46.417,-63.8112
C1N 4V6,Granville Street Liquor Store,1,46.3972,-63.7504
C1N 4V8,Provincial Correctional Centre,1,46.414,-63.8128
C1N 4W1,Summerside Government Garage,1,46.402,-63.7562
C1N 4W8,Child & Family  Services,2,46.4135,-63.7767
C1N 4W8,Provincial Admin Building,1,46.4135,-63.7767
C1N 4W8,Summerside Waterfront Mall,1,46.4135,-63.7767
C1N 4W8,Kensington Heritage Library,1,46.4135,-63.7767
C1N 4Y5,Access PEI - Summerside,1,46.4133,-63.7789
C1N 4Y5,Holman Centre (Summerside),1,46.4133,-63.7789
C1N 4Y5,HRDC Building,1,46.4133,-63.7789
C1N 4Y6,Granville Street Liquor Store,1,46.4078,-63.7935
C1N 4Z2,Forestry Depot Wellington,1,46.4126,-63.776
C1N 4Z5,Summerside Government Garage,2,46.3966,-63.7867
C1N 5A2,Borden Visitor Information Cen,1,46.404,-63.7581
C1N 5A5,Access PEI - Summerside,1,46.4109,-63.7866
C1N 5A5,Holman Centre (Summerside),1,46.4109,-63.7866
C1N 5A5,Provincial Correctional Centre,1,46.4109,-63.7866
C1N 5A8,Summerside Government Garage,1,46.4031,-63.7437
C1N 5A9,Provincial Admin Building,1,46.3948,-63.7437
C1N 5A9,Provincial Correctional Centre,1,46.3948,-63.7437
C1N 5B2,Holman Centre (Summerside),1,46.4028,-63.7433
C1N 5B3,Holman Centre (Summerside),1,46.4024,-63.7397
C1N 5B3,Prince County Jail &Courthouse,1,46.4024,-63.7397
C1N 5B3,Summerside Youth Centre,1,46.4024,-63.7397
C1N 5B5,Holman Centre (Summerside),1,46.4025,-63.7398
C1N 5B9,Holman Centre (Summerside),1,46.4174,-63.799
C1N 5E1,Summerside Youth Centre,1,46.3939,-63.744
C1N 5E2,Summerside Government Garage,1,46.4128,-63.801
C1N 5E4,Prince County Jail &Courthouse,1,46.4155,-63.8019
C1N 5E8,Prince County Jail &Courthouse,1,46.4153,-63.8009
C1N 5E9,Eptek/Wyatt Centre,1,46.4153,-63.8007
C1N 5H1,Borden Visitor Information Cen,1,46.4061,-63.7735
C1N 5H3,SirLouisHenryDaviesLawCourt,1,46.3978,-63.7551
C1N 5H3,Summerside Youth Centre,1,46.3978,-63.7551
C1N 5H8,Prince County Jail &Courthouse,1,46.4135,-63.7725
C1N 5H9,Sherwood Business Centre,1,46.4129,-63.7724
C1N 5J1,Access PEI - Summerside,1,46.3979,-63.7551
C1N 5K2,Summerside Government Garage,1,46.4146,-63.806
C1N 5K4,Holman Centre (Summerside),1,46.4129,-63.7736
C1N 5K6,Summerside Cannabis Store,1,46.4061,-63.796
C1N 5K6,Summerside Youth Centre,1,46.4061,-63.796
C1N 5K8,Holman Building (Ch'town),1,46.4017,-63.7407
C1N 5L6,Summerside Government Garage,1,46.4088,-63.8227
C1N 5M6,Summerside Government Garage,1,46.4123,-63.8044
C1N 5M9,Summerside Government Garage,1,46.3989,-63.7641
C1N 5N9,Cabot Beach Park,1,46.4124,-63.7716
C1N 5P7,Summerside Youth Centre,1,46.4042,-63.7959
C1N 5R3,Holman Centre (Summerside),1,46.4037,-63.7976
C1N 5R7,Child & Family  Services,1,46.4163,-63.8041
C1N 5R9,Elmer Blanchard Building,1,46.3972,-63.7544
C1N 5S2,Customs House,1,46.3972,-63.7547
C1N 5T5,Summerside Cannabis Store,1,46.4094,-63.7882
C1N 5T6,40A Burns Ave.,1,46.4092,-63.7883
C1N 5T6,Tyne Valley Child/Youth Dev Hl,1,46.4092,-63.7883
C1N 5V5,Summerside Government Garage,1,46.4012,-63.7749
C1N 5V6,336 Lefurgey Ave.,1,46.4007,-63.774
C1N 5V7,Summerside Youth Centre,1,46.4012,-63.7751
C1N 5V9,Provincial Admin Building,1,46.4078,-63.8134
C1N 5W3,Summerside Youth Centre,1,46.4209,-63.8166
C1N 5W4,Comm & Corr Services,1,46.4105,-63.77
C1N 5W6,Linkletter Park,1,46.4089,-63.7718
C1N 5W6,Prince County Jail &Courthouse,1,46.4089,-63.7718
C1N 5W6,Sherwood Business Centre,1,46.4089,-63.7718
C1N 5Y2,Beaconsfield Historic House,1,46.4122,-63.799
C1N 5Z4,Summerside Government Garage,1,46.4235,-63.822
C1N 5Z5,Coles Building,1,46.4,-63.7957
C1N 5Z9,Access PEI - Summerside,1,46.4018,-63.7737
C1N 6A4,Access PEI - Summerside,1,46.4175,-63.8011
C1N 6A4,Prince County Jail &Courthouse,1,46.4175,-63.8011
C1N 6A6,Provincial Admin Building,1,46.3929,-63.7535
C1N 6A8,Forestry Depot Wellington,1,46.4228,-63.8142
C1N 6B9,Summerside Government Garage,1,46.4097,-63.7911
C1N 6C1,SirLouisHenryDaviesLawCourt,1,46.3931,-63.752
C1N 6C2,Linkletter Park,1,46.3957,-63.7518
C1N 6C3,Borden Visitor Information Cen,1,46.3947,-63.7499
C1N 6C3,Cabot Beach Park,1,46.3947,-63.7499
C1N 6C3,Holman Building (Ch'town),1,46.3947,-63.7499
C1N 6C3,Holman Centre (Summerside),1,46.3947,-63.7499
C1N 6C3,Kensington Liquor Store,1,46.3947,-63.7499
C1N 6E2,Provincial Admin Building,1,46.405,-63.7989
C1N 6G8,Child & Family  Services,1,46.3911,-63.7717
C1N 6H2,40B Burns Ave.,1,46.4212,-63.7993
C1N 6H2,Holman Centre (Summerside),1,46.4212,-63.7993
C1N 6H2,Summerside Government Garage,2,46.4212,-63.7993
C1N 6H9,Summerside Waterfront Mall,1,46.4202,-63.7975
C1N 6J3,Summerside Government Garage,1,46.4171,-63.8022
C1N 6K1,Potato Service Building,1,46.392,-63.7523
C1N 6L3,HRDC Building,1,46.4017,-63.7739
C1N 6L6,336 Lefurgey Ave.,1,46.4086,-63.798
C1N 6L6,Prince County Jail &Courthouse,1,46.4086,-63.798
C1N 6L8,Child & Family  Services,1,46.4061,-63.7989
C1N 6M2,Summerside Youth Centre,1,46.4204,-63.8151
C1N 6N9,Charlottetown,1,46.3916,-63.7691
C1N 6N9,Summerside Youth Centre,1,46.3916,-63.7691
C1N 6P8,Access PEI - Summerside,1,46.3935,-63.793
C1N 6P9,Summerside Youth Centre,1,46.4044,-63.7643
C1N 6R1,Summerside Waterfront Mall,1,46.4044,-63.7643
C1N 6R3,Liquor Control Commission,1,46.3935,-63.793
C1N 6R3,Summerside Waterfront Mall,1,46.3935,-63.793
C1N 6R4,Summerside Youth Centre,1,46.3935,-63.793
C1N 6R5,Summerside Youth Centre,1,46.4082,-63.7591
C1N 6S5,Customs House,1,46.4076,-63.7599
C1N 6T7,Comm & Corr Services,1,46.3935,-63.793
C1N 6V2,Access PEI - Summerside,1,46.419,-63.7795
C1N 6V2,Holman Building (Ch'town),1,46.419,-63.7795
C1N 6V8,Holman Centre (Summerside),1,46.4015,-63.7879
